example_id,source,question,gold,k,correct,prediction,output_tokens,latency_sec,batch_latency_sec,latent_forwards,n_upstream,error,peak_gpu_mem_gb
79,medqa,"A 32-year-old male presents to the ED with acute-onset chest pain. His blood pressure is 157/90 mmHg and his his pulse is 116/min. He appears anxious and agitated and a careful exam reveals dilated pupils and a perforated nasal septum. An EKG reveals ST segment elevation so he is urgently taken for cardiac intervention. Upon review, this patient reveals that he has not had care from a physician since he graduated from college. In the interim he has been largely unemployed and admits that he has recently been homeless. When asked directly, the patient admits to alcohol and marijuana use but denies illicit drug use. Which of the following best describes the mechanism of action of the agent most likely responsible for this patient's presentation?
A. Blocking reuptake of dopamine and norepinephrine
B. Inhibiting breakdown of biogenic amines
C. Antagonizing the NMDA receptor
D. Inhibiting the GABA receptor
Choose the correct option.",a,20,True,a,493,13.032902874052525,13.032902874052525,63,3,,28.477328777313232
80,medqa,"A 67-year-old man is brought to the emergency department with severe, crushing, retrosternal chest pain for the last 45 minutes. The pain radiates to his left shoulder and is associated with sweating. The past medical history is significant for hypercholesterolemia, for which he takes lovastatin. He smoked as a youth but quit at 40 years of age. On arrival at the emergency department, the vital signs were as follows: pulse 58/min, respiratory rate 22/min, and blood pressure 90/56 mm Hg. He is sweating profusely. The jugular venous pulse is visible 2.5 cm above the sternal angle. Auscultation reveals soft S1 and S2 heart sounds with an added S4 and bilateral inspiratory crackles at the lung bases. The electrocardiogram shows ST-elevations in leads V1 and V2. A diagnosis of an anteroseptal infarction is made. The patient was given aspirin on the way to the hospital. He is started on dopamine, morphine, nitroglycerin, and streptokinase. Which of the following would be the most concerning development over the next 24h this patient?
A. Hemoptysis
B. Easy fatigability
C. Persistent ST-segment elevation
D. Shortness of breath
Choose the correct option.",a,20,False,c,2042,49.27414583414793,49.27414583414793,63,3,,28.477328777313232
81,medqa,"A 52-year-old man presents to the physician because of ongoing shortness of breath, which is more prominent when he lies down. Occasionally, he experiences palpitations, especially during strenuous activities. In addition to this, he has been experiencing difficulty in digestion and often experiences regurgitation and dysphagia. He reports that he emigrated from Mexico 20 years ago and visits his hometown twice a year. The vital signs include: blood pressure 120/75 mm Hg, respiratory rate 19/min, and pulse 100/min. The physical examination shows jugular vein distention along with pitting edema in the ankles. Bilateral basilar crackles and an S3 gallop are heard on auscultation of the chest. A chest X-ray is taken. An electrocardiogram (ECG) shows no significant findings. What is the most likely explanation for this patient’s physical and diagnostic findings?
A. Alcohol abuse
B. Hypertensive changes
C. Parasitic infection
D. Bacterial infection
Choose the correct option.",c,20,True,c,774,19.66247946768999,19.66247946768999,63,3,,28.477328777313232
82,medqa,"A 27-year-old HIV positive female gave birth to a 7lb 2oz (3.2 kg) baby girl. The obstetrician is worried that the child may have been infected due to the mother's haphazard use of her anti-retroviral medications. Which of the following assays would a hospital use detect the genetic material of HIV if the child had been infected?
A. Enzyme-linked immunosorbent assay (ELISA)
B. Rapid HIV antibody test
C. Polymerase chain reaction
D. Southern blot
Choose the correct option.",c,20,True,c,473,12.590738464146852,12.590738464146852,63,3,,28.477328777313232
83,medqa,"A 32-year-old man jumps off a 3 story building during a suicide attempt. Paramedics arrive quickly, and he is taken to the hospital where several stable lumbar fractures and a shattered right calcaneus are found. He undergoes surgery and his calcaneus is repaired with 11 screws. Which of the following statements best describes the long term post-surgery outcome in this patient?
A. He will not be able to plantar flex his foot.
B. He will not be able to point his toe.
C. He will have pain with inversion and eversion of his foot.
D. He will have pain while dorsiflexing his foot.
Choose the correct option.",c,20,True,c,1193,29.666410326957703,29.666410326957703,63,3,,28.477328777313232
84,medqa,"A stillborn infant is delivered at 38 weeks' gestation to a 32-year-old woman. The mother had no prenatal care. Examination of the stillborn shows a small pelvis, shallow intergluteal cleft, and club feet. An x-ray shows the absence of the sacrum and lumbar vertebrae. Which of the following is the strongest predisposing factor for this patient's condition?
A. Maternal oligohydramnios
B. Intrauterine alcohol exposure
C. Maternal diabetes
D. Chromosome 18 trisomy
Choose the correct option.",c,20,True,c,1218,30.602938022464514,30.602938022464514,63,3,,28.477328777313232
85,medqa,"A 33-year-old man presents to the infectious diseases clinic for follow-up. He was recently admitted to the hospital with fever, shortness of breath, and cough, and was found to have Pneumocystic jirovecii pneumonia and a new diagnosis of HIV. His CD4 count is 175, viral load is pending. As part of routine laboratory studies given his new diagnosis, an RPR was found to be positive with a titer of 1:64, and this is confirmed with a positive FTA-ABS. He is unsure when or how he acquired HIV or syphilis. His neurological examination is normal, and he has no symptoms. Which of the following is the most appropriate next step in management:
A. Perform lumbar puncture, treat based on presence or absence of CNS disease
B. Treat with three weekly injections of penicillin, obtain titers in 3 months
C. Treat with three weekly injections of penicillin, obtain titers in 6 months
D. Treat with a single injection of penicillin, obtain titers in 6 months
Choose the correct option.",c,20,False,b,2440,59.41700150445104,59.41700150445104,63,3,,28.477328777313232
86,medqa,"A 57-year-old woman comes to the physician because of a 3-month history of fatigue. She also reports generalized itchiness that started approximately 2 months ago. Two weeks ago, she noticed yellowing of her eyes. She does not smoke or drink alcohol. She uses eyedrops for persistent dryness of the eyes. Her vital signs are within normal limits. Physical examination shows jaundice of the conjunctivae and skin. The mucous membranes of the mouth are dry. The abdomen is soft. The liver edge is palpable 3 cm below the right costal margin. There are generalized skin excoriations. Laboratory studies show:
Hemoglobin 15 g/dL
Leukocyte count 7,700/mm3
Platelet count 332,000/mm3
Serum
Glucose 122 mg/dL
Total bilirubin 3.1 mg/dL
Direct 2.5 mg/dL
Alkaline phosphatase 452 U/L
AST 155 U/L
ALT 168 U/L
Hepatitis B surface antigen negative
Hepatitis B core IgM antibody negative
Hepatitis B surface antibody positive
Hepatitis C antibody negative
Ultrasonography of the abdomen shows mildly increased echogenicity of the liver. Which of the following additional findings is most likely to be found in this patient?""
A. Inferior vena cava thrombosis
B. Cutaneous xanthomas
C. Increased CA 19-9 levels
D. Kayser-Fleischer rings
""
Choose the correct option.",b,20,True,b,1714,41.7683316655457,41.7683316655457,63,3,,28.477328777313232
87,medqa,"A 40-year-old man comes to the physician because of shortness of breath, double vision, and fatigue for the past 4 weeks. He has no history of serious medical illness and takes no medications. Physical examination shows drooping of the eyelids bilaterally. He is unable to hold his arms up for longer than 3 minutes. A CT scan of the chest shows an anterior mediastinal mass with smooth contours. A photomicrograph of a specimen from the mass is shown. Which of the following immunologic processes normally occurs in the region indicated by the arrow?
A. B-cell maturation
B. V(D)J recombination
C. Thymocyte formation
D. Negative selection
Choose the correct option.",d,20,True,d,868,22.44313247129321,22.44313247129321,63,3,,28.477328777313232
88,medqa,"A 69-year-old gentleman presents to his primary care physician for pain in his right shoulder. The patient was helping his son move this past weekend, and he noticed after the move that he had pain and weakness in his right shoulder. The patient thought that this pain was just him being in poor shape so he started going to the gym and lifting weights which made his symptoms significantly worse. The patient has a past medical history of diabetes, obesity, and asthma. His current medications include albuterol, lisinopril, metformin, and glipizide. On physical exam you note an obese gentleman who seems to be in pain. You note prominent weakness of external rotation of his right upper extremity. When you ask the patient to slowly lower his right arm to his side when he holds it overhead, you note that he suddenly drops his arm and appears to be in pain. The patient's strength is 1/5 for abduction of the right arm. Which of the following is most likely injured in this patient?
A. Supraspinatus
B. Infraspinatus
C. Teres minor
D. Deltoid
Choose the correct option.",a,20,True,a,509,13.583745192736387,13.583745192736387,63,3,,28.477328777313232
89,medqa,"A 17-year-old female is brought to the emergency room by her father because she has been experiencing shortness of breath and chest pain. She says that the chest pain is worse when she breathes or coughs. Furthermore, on the way to the hospital she noticed that there were specks of blood on a tissue that she coughed into. She has no previous medical history and does not recall anything that could have provoked these symptoms. On presentation her temperature is 99°F (37.2°C), blood pressure is 107/65 mmHg, pulse is 102/min, respirations are 21/min, and O2 saturation is 91% on room air. Further testing shows a large filling defect in the pulmonary vessels, and the patient is started on an appropriate treatment intravenously. After drug administration, the effects of the drug are monitored using a standard blood test. Surprisingly, the test results come back within normal parameters. The most likely underlying cause of this patient's symptoms has which of the following modes of inheritance?
A. Autosomal dominant
B. Autosomal partial dominance
C. X-linked dominant
D. X-linked recessive
Choose the correct option.",a,20,True,a,1037,25.938662111759186,25.938662111759186,63,3,,28.477328777313232
90,medqa,"A 61-year-old nulliparous woman comes to the physician for a follow-up examination. Her last Pap smear 3 years ago showed atypical squamous cells of undetermined significance. HPV testing was negative at that time. On questioning, she has had fatigue and an increase in abdominal girth despite a 5-kg (11.0-lb) weight loss over the past 6 months. She has gastroesophageal reflux disease and Hashimoto's thyroiditis. Menarche was at the age of 10 years and her last menstrual period was 2 years ago. Current medications include omeprazole and levothyroxine. Abdominal examination shows shifting dullness. There is tenderness to palpation of the right lower quadrant but no guarding or rebound. Bimanual palpation shows a small uterus and a right adnexal mass. Further evaluation of this patient is most likely to show which of the following findings?
A. Elevated serum CA-125 level
B. Elevated serum beta-hCG level
C. Prolonged prothrombin time
D. Cervical dysplasia on Pap smear
Choose the correct option.",a,20,True,a,695,18.28256356343627,18.28256356343627,63,3,,28.477328777313232
91,medqa,"A group of researchers wants to evaluate how often the human immunodeficiency virus (HIV) is related to high-risk behaviors in female sex workers from their country. An additional aim is to evaluate the association between HIV acquisition and certain sociodemographic factors. The researchers collect data through interviewer-administered questionnaires (for behavioral and sociodemographic data) as well as through clinical and serological evaluation/screening methods for HIV and other sexually transmitted infections. Which of the following could be the main outcome measure of their study?
A. Incidence
B. Prevalence
C. Hazard rate
D. Attributable risk
Choose the correct option.",b,20,False,a,502,13.906619042158127,13.906619042158127,63,3,,28.477328777313232
92,medqa,"A 25-year-old girl is brought to the emergency room after a suicide attempt. Her mother states that she found a large empty pill bottle next to her. The patient is conscious and tearful. She is currently complaining of severe abdominal pain but refuses to give any other history. She has a blood pressure of 135/86, respiratory rate of 18/min, and heart rate of 86/min. On examination, her abdomen is exquisitely tender with evidence of crepitus in the epigastric region. Abdominal CT reveals a gastric perforation. Which of the following is the most likely cause?
A. Decreased production of PGE2
B. Buildup of a toxic metabolite due to kidney disease
C. Increased stimulation of the vagus nerve
D. Hypovolemia
Choose the correct option.",a,20,True,a,898,22.483234737068415,22.483234737068415,63,3,,28.477328777313232
93,medqa,"Two hours following an elective cholecystectomy, a 43-year-old woman has fever and chills. The patient received cephalexin for antibiotic prophylaxis and one unit of packed red blood cells during the procedure. She underwent a hysterectomy 9 years ago for leiomyomata uteri. She has a 5-year history of hypertension treated with lisinopril. Her temperature is 39.5°C (102.3°F), pulse is 90/min, respirations are 18/min, and blood pressure is 125/90 mm Hg. Examination shows a mildly tender abdominal wound without erythema. The lungs are clear to auscultation. Cardiac examination shows no abnormalities. She had a Foley catheter and peripheral line access placed at the time of the procedure. Which of the following is the most likely cause of this patient's symptoms?
A. Adverse effect of medication
B. Malignant hyperthermia
C. Urinary tract infection
D. Transfusion reaction
Choose the correct option.",d,20,True,d,827,21.758342251181602,21.758342251181602,63,3,,28.477328777313232
94,medqa,"A 6-year-old boy is brought to the emergency department by his mother for worsening wheezing and shortness of breath over the past day. He has not had a fever, cough, vomiting, or diarrhea. He has asthma and eczema. He uses a glucocorticoid inhaler and an albuterol inhaler but has missed his medications for the past week while on vacation. He appears uncomfortable. His temperature is 36°C (96.8°F), pulse is 120/min, respirations are 40/min, and blood pressure is 100/80. Expiratory and inspiratory wheezing is heard throughout both lung fields. There are moderate intercostal and subcostal retractions and a decreased inspiratory to expiratory ratio. Nebulized albuterol and ipratropium treatments and intravenous methylprednisolone are given in the emergency department for a presumed asthma exacerbation. One hour later, the child is limp and lethargic. Magnesium sulfate is administered. His temperature is 36°C (96.8°F), pulse is 150/min, respirations are 22/min, and blood pressure is 100/70. No wheezing is heard on repeat pulmonary examination. Which of the following is the most appropriate next step in management?
A. Intubate with mechanical ventilation
B. Perform needle thoracostomy at the 2nd intercostal space
C. Perform bronchoscopy
D. Provide additional dose of methylprednisolone
Choose the correct option.",a,20,True,a,559,14.675419472157955,14.675419472157955,63,3,,28.477328777313232
95,medqa,"A 26-year-old female complains of frequent, large volume urination. This negatively affects her sleep, as she has to frequently wake up at night to urinate. She also complains of increased thirst. Her past medical history is significant for bipolar disorder that is treated with lithium for 3 years. Serum osmolality is 425 mOsm/kg, and urine osmolality is 176 mOsm/kg. Which of the following best explains this patient’s serum and urine osmolality?
A. Hypothalamic over-production of antidiuretic hormone (ADH)
B. Decreased production of ADH
C. ADH resistance in the renal collecting ducts
D. Increased sodium reabsorption and potassium excretion
Choose the correct option.",c,20,True,c,498,13.900578204542398,13.900578204542398,63,3,,28.477328777313232
96,medqa,"A 55-year-old man presents to the emergency department with a headache. He states that this is the worst headache he has ever had and that his symptoms have not been improving. The patient complains of pain in his jaw that is worse when he chews. He has a past medical history of insomnia and is currently taking alprazolam. His temperature is 98.2°F (36.8°C), blood pressure is 157/98 mmHg, pulse is 90/min, respirations are 15/min, and oxygen saturation is 98% on room air. Physical exam is notable for tenderness over the patient's scalp, jaw, and temporal area. Which of the following is the best next step in management?
A. CT head
B. Ibuprofen
C. IV steroids
D. Lumbar puncture
Choose the correct option.",c,20,True,c,651,17.318238776177168,17.318238776177168,63,3,,28.477328777313232
97,medqa,"A 60-year-old woman is brought to the clinic by her daughter for evaluation. The daughter reports that her mother has recently been having difficulty combing her hair in the mornings. The patient’s family history is significant for an ischemic stroke in her father. The patient’s past medical history is positive for diverticulosis. She takes no medication. Her blood pressure is 120/70 mm Hg, heart rate is 75/min, respiratory rate is 14/min, and temperature is 37.6°C (99.7°F). On physical examination, the patient’s neck is stiff and she also has bilateral shoulder tenderness; muscle strength is intact. Laboratory work is performed and presented below:
Hemoglobin 12.9 g/dL
Hematocrit 37.7% 
Leukocyte count 5,500/mm3
Neutrophils 65%
Lymphocytes 30%
Monocytes 5%
Mean corpuscular volume 82.2 μm3
Platelet count 190,000/mm3
Erythrocyte sedimentation rate 65 mm/h
C-reactive protein 44 mg/dL
For which of the symptoms below should the patient be screened?
A. Jaw claudication
B. Heliotrope rash
C. Gastroesophageal reflux
D. Pink plaques with silvery scales
Choose the correct option.",a,20,True,a,1617,40.276730556041,40.276730556041,63,3,,28.477328777313232
98,medqa,"A 48-year-old woman comes to the physician because of a 7-day history of progressively worsening shortness of breath. She has a history of asthma and has frequent exacerbations despite receiving maximal medical therapy. Physical examination shows scattered expiratory wheezing. Laboratory studies show a leukocyte count of 9,800/mm3 (13% eosinophils) and elevated serum concentration of immunoglobulin E. An x-ray of the chest shows thickened bronchial walls and perihilar opacities. Sputum culture shows scattered septate hyphae that branch at 45 degrees. Which of the following is most likely to be increased in this patient?
A. IL-28
B. TGF-β
C. IFN-α
D. IL-4
Choose the correct option.",d,20,True,d,479,12.781753860414028,12.781753860414028,63,3,,28.477328777313232
99,medqa,"An 81-year-old man patient recently moved into an assisted living facility and presents today with itchy blisters in his axilla. He attributes these to a poor diet. He also complains that the nurse practitioner at the facility started him on 4 new medications, in addition to his existing prescriptions. On physical examination, tense axillary bullae are noted that do not rupture with light, gloved touch. On direct immunofluorescence, linear C3 and IgG deposits are seen along the basement membrane. Which of the following is the most likely diagnosis?
A. Staphylococcal scalded skin syndrome
B. Bullous pemphigoid
C. Pemphigus vulgaris
D. Cicatricial pemphigoid
Choose the correct option.",b,20,True,b,577,15.145060896873474,15.145060896873474,63,3,,28.477328777313232
0,medqa,"A 34-year-old man comes to the physician because of a 3-week history of colicky abdominal pain and diarrhea. He has bowel movements 10–12 times daily; the stool contains blood and mucus. He constantly has the urge to defecate. His vital signs are within normal limits. Examination of the abdomen shows diffuse tenderness to palpation. Serum concentration of C-reactive protein is 20 mg/L (N<10). Colonoscopy shows a bleeding, ulcerated rectal mucosa with several pseudopolyps. Which of the following is this patient at greatest risk of developing?
A. Hemolytic uremic syndrome
B. Oral ulcers
C. Colorectal cancer
D. Pancreatic cancer
Choose the correct option.",c,40,False,a,1533,38.970896288752556,38.970896288752556,123,3,,28.51185655593872
1,medqa,"A 38-year-old woman presents to her primary care physician for her yearly exam. Her only complaint is difficulty losing weight. Her BMI is 34 kg/m^2. In addition to a standard physical exam, the physician orders a glucose tolerance test. The woman's fasting blood glucose level is 120 mg/dL and two-hour post 75g glucose load blood glucose level is 190 mg/dL. The physician informs the patient that she is ""pre-diabetic"" or at risk of developing diabetes and recommends lifestyle modification with follow-up in 6 months. Which of the following endogenous signaling molecules or receptors will increase insulin sensitivity in this patient?
A. Catecholamines
B. Glucagon
C. Glucocorticoids
D. Peroxisome proliferator-activated receptor gamma
Choose the correct option.",d,40,True,d,696,19.412999730557203,19.412999730557203,123,3,,28.51185655593872
2,medqa,"A 33-year-old man presents to the emergency department after a motor vehicle collision. He was the front seat unrestrained driver in a head-on collision. The patient has a Glasgow Coma Scale of 5 and is subsequently intubated. Physical exam is notable for subcutaneous emphysema in the clavicular area. Needle decompression and chest tube placement are performed, and the patient is stabilized after receiving 2 units of blood and 2 liters of fluid. Chest radiography demonstrates proper tube location and resolution of the pneumothorax. The patient is transferred to the trauma intensive care unit. On the unit, a repeat chest radiograph is notable for a recurrent pneumothorax with the chest tube in place. Which of the following is the most likely diagnosis?
A. Inappropriate chest tube placement
B. Spontaneous pneumothorax
C. Tension pneumothorax
D. Tracheobronchial rupture
Choose the correct option.",d,40,True,d,466,14.542277943342924,14.542277943342924,123,3,,28.51185655593872
3,medqa,"A 45-year-old mechanic presents to the emergency department complaining of acute-onset shortness of breath while repairing a plowing tractor for his neighbor. The patient denies having any history of asthma or respiratory symptoms, and does not smoke. His temperature is 99.8°F (37.7°C), pulse is 65/min, blood pressure is 126/86 mmHg, and respirations are 20/min. His oxygen saturation is 97%. On exam, he is pale and diaphoretic. His pupils are contracted. Diffuse wheezes are noted in all lung fields. What is the best treatment for his condition?
A. Succinylcholine
B. Inhaled ipratropium and oxygen
C. Atropine and pralidoxime
D. Inhaled albuterol and oxygen
Choose the correct option.",c,40,True,c,635,18.085290256887674,18.085290256887674,123,3,,28.51185655593872
4,medqa,"A 64-year-old man comes to the physician with a 1-week history of sore mouth. He says that swallowing is not painful. He has had asthma for more than 20 years. His only medication is a high-dose combination salmeterol/fluticasone inhaler. His temperature is 37.1°C (98.8°F), pulse is 74/min, respirations are 14/min, and blood pressure is 125/65 mm Hg. A photograph of his oral mucosa is shown. Indirect mirror examination of the posterior oropharynx, larynx, and hypopharynx shows no abnormalities. Which of the following is the most appropriate next step in management?
A. Fluconazole
B. Isotretinoin
C. Nystatin
D. Penicillin V
Choose the correct option.",c,40,True,c,1546,40.436813581734896,40.436813581734896,123,3,,28.51185655593872
5,medqa,"A 62-year-old man presents with episodes of palpitations for the past 3 weeks. He says that he has episodes where he feels his heart is ‘racing and pounding’, lasting 1–2 hours on average. Initially, he says the episodes would happen 1–2 times per week but now happen almost every day. This last episode has been constant for the past 2 days. He denies any seizure, loss of consciousness, dizziness, chest pain, or similar symptoms in the past. His past medical history is significant for an ischemic stroke of the right anterior cerebral artery 1 month ago, status post intravenous (IV) tissue plasminogen activator (tPA) with still some residual neurologic impairment, and long-standing gastroesophageal reflux secondary to a hiatal hernia, managed medically. The patient reports a 15-pack-year smoking history, but no alcohol or recreational drug use. The vital signs include: temperature 37.0°C (98.6°F), blood pressure 100/70 mm Hg, pulse 105/min, and respiratory rate 16/min. On physical examination, muscle strength in the lower extremities is 4/5 on the left and 5/5 on the right, along with sensory loss on the left, all of which is improved from his previous exam 3 weeks ago. There is a loss of the left half of the visual field bilaterally which is stable from the previous exam. Cardiac examination is significant for a new-onset irregular rate and rhythm. No rubs, thrills or murmurs. A noncontrast computed tomography (CT) scan shows evidence of an area of infarction in the vicinity of the right anterior cerebral artery showing normal interval change with no evidence of new hemorrhage or expansion of the area of infarction. An electrocardiogram (ECG) is performed, which is shown in the exhibit (see image below). Which of the following is the most appropriate intervention to best prevent future cerebrovascular accidents (CVAs) in this patient?
A. Begin aspirin therapy
B. Begin clopidogrel
C. Carotid endarterectomy
D. Begin warfarin and heparin
Choose the correct option.",d,40,True,d,410,12.914357621222734,12.914357621222734,123,3,,28.51185655593872
6,medqa,"An investigator is studying cellular regeneration of epithelial cells. She has obtained a tissue sample from a normal thyroid gland for histopathologic examination. It shows follicles lined by a single layer of cube-like cells with large central nuclei. Which of the following parts of the female reproductive tract is also lined by this type of epithelium?
A. Ovaries
B. Vagina
C. Fallopian tubes
D. Vulva
Choose the correct option.",a,40,True,a,495,14.572184085845947,14.572184085845947,123,3,,28.51185655593872
7,medqa,"A 4-year-old girl is brought to the emergency department with a persistent cough, fever, and vomiting. The past year the child has been admitted to the hospital 3 times with pneumonia. For the past 1 week, the child has been experiencing thick purulent cough and says that her chest feels ‘heavy’. Her stools have been loose and foul-smelling over the past week. Her parents are also concerned that she has not gained much weight due to her frequent hospital visits. She was born at 39 weeks gestation via spontaneous vaginal delivery and is up to date on all vaccines and is meeting all developmental milestones. On physical exam, the temperature is 39.1°C (102.4°F). She appears lethargic and uncomfortable. Crackles are heard in the lower lung bases, with dullness to percussion. A small nasal polyp is also present on inspection. Which of the following is the most likely cause for the girl’s symptoms?
A. Dysfunction in a transmembrane regulator
B. Inefficient breakdown of leucine, isoleucine, and valine
C. Dysfunction in the motility of respiratory cilia
D. Deficiency in lymphocytic activity
Choose the correct option.",a,40,True,a,664,18.476644840091467,18.476644840091467,123,3,,28.51185655593872
8,medqa,"A 70-year-old woman is brought to the emergency department for the evaluation of abdominal pain, nausea, and vomiting for 1 day. Computed tomography shows a small bowel perforation. The patient is prepared for emergent exploratory laparotomy. She is sedated with midazolam, induced with propofol, intubated, and maintained on nitrous oxide and isoflurane for the duration of the surgery. A single perforation in the terminal ileum is diagnosed intraoperatively and successfully repaired. The patient is transferred to the intensive care unit. The ventilator is set at an FiO2 of 50%, tidal volume of 1000 mL, respiratory rate of 12/min, and positive end-expiratory pressure of 2.5 cm H2O. Her temperature is 37.3°C (99.1°F), pulse is 76/min, and blood pressure is 111/50 mm Hg. She is responsive to painful stimuli. Lung examination shows bilateral rales. Abdominal examination shows a distended abdomen and intact abdominal surgical incisions. The remainder of the physical examination shows no abnormalities. Arterial blood gas analysis shows:
pH 7.44
pO2 54 mm Hg
pCO2 31 mm Hg
HCO3- 22 mm Hg
Which of the following is the best next step in the management of this patient?""
A. Increase the FiO2
B. Increase the tidal volume
C. Increase PEEP
D. Increase the respiratory rate
Choose the correct option.",c,40,True,c,1211,31.69620493799448,31.69620493799448,123,3,,28.51185655593872
9,medqa,"A 47-year-old man with a history of HIV1 infection presents to his HIV clinic to discuss his antiretroviral medications. He is interested in including maraviroc in his maintenance regimen after seeing advertisements about the medication. On exam, his temperature is 98.8°F (37.1°C), blood pressure is 116/74 mmHg, pulse is 64/min, and respirations are 12/min. His viral load is undetectable on his current regimen, and his blood count, electrolytes, and liver function tests have all been within normal limits. In order to consider maraviroc for therapy, a tropism assay needs to be performed. Which of the following receptors is affected by the use of maraviroc?
A. gp120
B. gp160
C. p24
D. Reverse transcriptase
Choose the correct option.",a,40,True,a,1660,42.32511307299137,42.32511307299137,123,3,,28.51185655593872
10,medqa,"A 23-year-old woman comes to the physician because of a 2-month history of episodic headaches associated with dizziness, nausea, and vomiting. Over-the-counter pain medications have failed to reduce her symptoms. An MRI of the brain shows isolated dilation of the left lateral ventricle. This dilatation is most likely caused by blockade of which of the following structures?
A. Arachnoid villi
B. Interventricular foramen
C. Median aperture
D. Lateral apertures
Choose the correct option.",b,40,True,b,682,18.894414100795984,18.894414100795984,123,3,,28.51185655593872
11,medqa,"A 65-year-old man comes to the physician because of progressively worsening fatigue for 6 months. During this time, he has also had shortness of breath and palpitations on exertion. He has noticed blood in his stools on three separate occasions in the past 4 months. He has type 2 diabetes mellitus and end-stage renal disease. He drinks two to four beers daily. He does not smoke. His pulse is 95/min and blood pressure is 120/70 mm Hg. Examination shows pale conjunctivae. The abdomen is soft with no organomegaly. Rectal examination is unremarkable. His hemoglobin concentration is 7.2 g/dL, hematocrit is 32%, and mean corpuscular volume is 68 μm3. Which of the following is the most likely underlying cause of this patient's bleeding?
A. Inflammation in an outpouching of the colonic wall
B. Symptomatic enlargement of hemorrhoidal plexus
C. Chronic mucosal and submucosal inflammation of the colon
D. Arteriovenous malformation in the colonic wall
Choose the correct option.",d,40,True,d,516,15.007084731012583,15.007084731012583,123,3,,28.51185655593872
12,medqa,"An 11-month-old boy is brought to the physician for a well-child examination. He is growing along with the 75th percentile and meeting all milestones. Physical examination shows a poorly rugated scrotum. The palpation of the scrotum shows only 1 testicle. A 2nd testicle is palpated in the inguinal canal. The examination of the penis shows a normal urethral meatus. The remainder of the physical examination shows no abnormalities. Which of the following is the most appropriate next step in management?
A. Chorionic gonadotropin therapy
B. Exploratory laparoscopy
C. Orchiectomy
D. Orchiopexy
Choose the correct option.",d,40,True,d,799,21.769100535660982,21.769100535660982,123,3,,28.51185655593872
13,medqa,"A 24-year-old woman presents to her primary care physician for a wellness visit. She says that she has been generally healthy but has noticed difficulty concentrating, becoming increasingly fatigued, and a 15-pound weight increase over the course of a few months. She also reports mild constipation and joint pain. Approximately 6-months ago, she experienced palpitations, increased stool frequency, and a hand tremor. Her past medical history is significant for asthma. Her father is not living and had Parkinson disease, and her mother has poorly controlled rheumatoid arthritis. She is currently sexually active in a monogamous relationship and uses contraception consistently. She denies cigarette smoking and occasionally drinks wine. She experimented once with lysergic acid diethylamide 6 years ago. Her temperature is 99°F (37.2°C), blood pressure is 127/98 mmHg, pulse is 55/min, and respirations are 13/min. On physical exam, the patient has slow speech and movement. She has tenderness to palpation of her wrist and ankle joints. She has delayed relaxation of deep tendon reflexes. Which of the following will most likely be found in this patient?
A. Elevated TSH
B. High Patient Health Questionnaire-9 (PHQ-9) score
C. Positive anti-CCP antibodies
D. Positive urine toxicology
Choose the correct option.",a,40,True,a,709,19.484505355358124,19.484505355358124,123,3,,28.51185655593872
14,medqa,"A 16-year-old boy is rushed to the emergency room with acute vomiting and abdominal pain that began earlier today. His parents say that the boy was doing well until two days ago when he told them that he was feeling unwell. He has diabetes and takes insulin but stopped taking it when he began to feel poorly two days ago. His temperature is 37°C (98.6°F), respirations are shallow and rapid with a rate of 33/min, pulse is 107/min, and blood pressure is 101/68 mm Hg. He appears severely dehydrated, showing signs of fatigue, and poor skin turgor. His breath has a fruity smell to it. His blood glucose level is 691 mg/dL. Blood is drawn for labs and the results are given below:
Serum:  
  pH: 7.21
  pCO2: 32 mm HG
  HCO 3-: 15.2 mEq/L
Sodium: 122 mEq/L
Potassium: 5.8 mEq/L
Urinalysis is positive for ketone bodies. What is the most appropriate immediate step in the management of this patient?
A. Administer IV fluids and insulin
B. Administer IV antibiotics
C. Administer IV fluids with oral antidiabetic medications
D. Administer potassium and magnesium
Choose the correct option.",a,40,True,a,441,13.28216690942645,13.28216690942645,123,3,,28.51185655593872
15,medqa,"A 22-year-old woman comes to the physician for the evaluation of irregular menstrual bleeding. Menses have occurred at 45- to 90-day intervals since menarche at the age of 15 years. Her last menstrual period was 5 weeks ago. The patient reports that she was too embarrassed to discuss this issue with anyone until now. Over the past two years, she was unable to become pregnant despite having unprotected sexual intercourse with her husband on a regular basis. There is no personal or family history of serious illness. She is 170 cm (5 ft 7 in) tall and weighs 85 kg (187 lb); BMI is 29.4 kg/m2. Her vital signs are within normal limits. Examination shows oily skin and severe facial acne. There is abnormal pigmented hair on the upper lip and around both nipples. The patient wishes to have children. In addition to recommending lifestyle modifications, which of the following is the most appropriate step in management?
A. In vitro fertilization with patient's egg
B. Progesterone therapy
C. Clomiphene therapy
D. Leuprolide therapy
Choose the correct option.",c,40,True,c,504,14.765343688428402,14.765343688428402,123,3,,28.51185655593872
